-3,141592653589793	-0,9760222126236076
-3,1115926535897933	-0,9777360767433434
-3,0815926535897935	-0,9783738260060035
-3,0515926535897937	-0,977949518463261
-3,021592653589794	-0,9764772041680151
-2,991592653589794	-0,9739709674649029
-2,9615926535897943	-0,9704449666153463
-2,9315926535897945	-0,9659134708235426
-2,9015926535897947	-0,9603908947291501
-2,871592653589795	-0,9538918304317677
-2,841592653589795	-0,9464310771116595
-2,8115926535897953	-0,9380236683104893
-2,7815926535897955	-0,9286848969352204
-2,7515926535897957	-0,9184303380476334
-2,721592653589796	-0,9072758695012938
-2,691592653589796	-0,8952376904871214
-2,6615926535897962	-0,8823323380480723
-2,6315926535897964	-0,8685767016227796
-2,6015926535897966	-0,8539880356773504
-2,571592653589797	-0,8385839704838501
-2,541592653589797	-0,8223825211033605
-2,511592653589797	-0,8054020946308318
-2,4815926535897974	-0,7876614957583026
-2,4515926535897976	-0,7691799307123959
-2,421592653589798	-0,7793053980820266
-2,391592653589798	-0,7566174070698845
-2,361592653589798	-0,7334824875793646
-2,3315926535897984	-0,7099043948540984
-2,3015926535897986	-0,6858883329927599
-2,271592653589799	-0,6614408979268667
-2,241592653589799	-0,6365700211275764
-2,211592653589799	-0,6112849140414864
-2,1815926535897994	-0,5855960132554324
-2,1515926535897996	-0,5595149263902862
-2,1215926535897998	-0,5330543787237549
-2,0915926535898	-0,5062281605421786
-2,0615926535898	-0,4790510752213301
-2,0315926535898003	-0,4515388880362123
-2,0015926535898005	-0,42370827569985725
-1,9715926535898005	-0,3955767766311247
-1,9415926535898005	-0,36716274195150056
-1,9115926535898005	-0,3384852872108954
-1,8815926535898004	-0,3095642448424428
-1,8515926535898004	-0,2804201173462982
-1,8215926535898004	-0,25107403120243704
-1,7915926535898004	-0,22154769151245346
-1,7615926535898003	-0,19186333737035888
-1,7315926535898003	-0,16204369796238038
-1,7015926535898003	-0,13211194939575976
-1,6715926535898002	-0,10209167225655087
-1,6415926535898002	-0,04482615584967703
-1,6115926535898002	0,0
-1,5815926535898002	0,0
-1,5515926535898001	0,03777037745070888
-1,5215926535898001	0,06572605333943984
-1,4915926535898	0,09382365661972716
-1,4615926535898	0,12202250928992384
-1,4315926535898	0,15028274334838299
-1,4015926535898	0,1785653007934576
-1,3715926535898	0,20683193362350089
-1,3415926535898	0,23504520383686583
-1,3115926535898	0,2631684834319055
-1,2815926535898	0,29116595440697307
-1,2515926535897999	0,31900260876042147
-1,2215926535897998	0,3466442484906039
-1,1915926535897998	0,3740574855958734
-1,1615926535897998	0,40120974207458293
-1,1315926535897998	0,42806924992508577
-1,1015926535897997	0,45460505114573485
-1,0715926535897997	0,4807869977348833
-1,0415926535897997	0,5065857516908842
-1,0115926535897997	0,5319727850120904
-0,9815926535897996	0,5569203796968555
-0,9515926535897996	0,5814016277435322
-0,9215926535897996	0,6053904311504735
-0,8915926535897996	0,6025312700323499
-0,8615926535897995	0,6288290496400439
-0,8315926535897995	0,6542268292477378
-0,8015926535897995	0,6787246088554318
-0,7715926535897994	0,7023223884631259
-0,7415926535897994	0,7250201680708199
-0,7115926535897994	0,746817947678514
-0,6815926535897994	0,7677157272862078
-0,6515926535897993	0,7877135068939018
-0,6215926535897993	0,8068112865015958
-0,5915926535897993	0,8250090661092899
-0,5615926535897993	0,8423068457169839
-0,5315926535897992	0,8587046253246778
-0,5015926535897992	0,8742024049323718
-0,4715926535897992	0,8888001845400658
